sehir,ilce,ev_tipi,metrekare,oda_sayisi,salon_sayisi,banyo_sayisi,bina_yasi,bina_kat_sayisi,bulundugu_kat,balkon,asansor,park_yeri,site_icinde,esyali,isinma_turu,fiyat_tl
Bursa,Yıldırım,5+2,115,5,2,3,2,3,0,True,True,True,False,True,Merkezi,1328628
Bursa,Mudanya,1+1,51,1,1,1,19,5,2,True,False,True,True,False,Kombi,425701
Ankara,Sincan,1+0,35,1,0,1,25,5,2,True,False,True,True,False,Doğalgaz,316115
Ankara,Etimesgut,2+1,42,2,1,2,1,5,1,False,True,False,True,False,Merkezi,497331
Gaziantep,Oğuzeli,5+1,95,5,1,3,12,20,5,True,False,True,False,False,Elektrik,391193
Konya,Selçuklu,5+2,134,5,2,3,17,8,7,False,True,False,True,False,Soba,627528
İzmir,Bayraklı,4+2,107,4,2,3,10,25,25,True,False,True,True,False,Kombi,1297570
Antalya,Alanya,4+2,118,4,2,3,8,8,2,True,True,False,False,True,Doğalgaz,1832392
Mersin,Mezitli,4+2,117,4,2,3,29,15,9,True,True,False,True,True,Merkezi,450920
Adana,Aladağ,1+1,58,1,1,1,5,20,9,False,False,False,True,False,Doğalgaz,424660
Adana,Çukurova,2+2,71,2,2,2,24,25,4,False,False,True,True,False,Doğalgaz,339383
Kayseri,İncesu,2+1,48,2,1,2,23,4,4,True,False,False,True,False,Merkezi,300000
Kayseri,İncesu,5+1,80,5,1,3,23,25,7,False,True,False,False,True,Merkezi,349486
Gaziantep,Nizip,1+1,43,1,1,1,5,4,1,False,False,True,False,False,Soba,300000
İstanbul,Maltepe,4+2,87,4,2,3,48,12,0,False,True,False,True,True,Doğalgaz,1062531
Gaziantep,Nizip,2+2,66,2,2,2,28,7,5,True,False,False,True,True,Doğalgaz,300000
Ankara,Polatlı,3+2,103,3,2,2,23,6,1,False,False,True,True,False,Elektrik,1250910
Bursa,Osmangazi,5+1,116,5,1,3,14,25,7,False,True,True,True,False,Elektrik,1056986
İstanbul,Bakırköy,1+0,35,1,0,1,27,12,0,True,False,False,True,True,Elektrik,434610
Antalya,Kaş,5+2,122,5,2,3,46,15,6,False,True,False,False,True,Klima,980702
Kayseri,İncesu,3+1,82,3,1,2,43,30,21,False,False,False,False,False,Merkezi,300000
İstanbul,Kadıköy,1+1,44,1,1,1,23,25,1,True,True,True,False,True,Soba,908641
Mersin,Akdeniz,5+1,89,5,1,3,16,4,2,True,True,False,True,True,Doğalgaz,627718
Kayseri,Talas,4+2,100,4,2,3,1,25,9,False,False,True,False,False,Doğalgaz,540357
Ankara,Gölbaşı,3+2,112,3,2,2,1,7,5,False,False,False,True,False,Kombi,1117943
İstanbul,Kartal,4+2,109,4,2,3,33,30,27,True,False,False,True,True,Elektrik,1565222
Gaziantep,Nurdağı,4+1,67,4,1,3,25,3,0,True,False,False,False,False,Klima,300000
İstanbul,Çekmeköy,2+2,64,2,2,2,6,10,4,False,False,True,False,False,Doğalgaz,1135284
İzmir,Balçova,4+2,79,4,2,3,37,12,10,False,True,True,False,True,Merkezi,643372
Konya,Selçuklu,5+1,71,5,1,3,15,8,8,True,True,False,False,True,Merkezi,334875
Bursa,Gemlik,3+2,119,3,2,2,6,7,2,True,False,True,True,False,Doğalgaz,1292339
Kayseri,İncesu,1+0,35,1,0,1,26,12,1,True,True,True,True,False,Klima,300000
İzmir,Gaziemir,1+0,35,1,0,1,4,20,12,True,True,True,False,True,Klima,421857
Kayseri,Develi,1+1,54,1,1,1,10,15,7,False,True,True,False,True,Merkezi,324268
Kayseri,Kocasinan,1+1,40,1,1,1,8,25,6,True,True,True,True,True,Kombi,384791
Adana,Aladağ,1+1,55,1,1,1,8,10,3,False,True,False,True,True,Doğalgaz,448964
Adana,Çukurova,4+2,81,4,2,3,21,30,28,True,True,True,True,True,Doğalgaz,548750
Adana,Yüreğir,3+2,93,3,2,2,13,3,1,True,False,False,True,False,Kombi,450581
Mersin,Erdemli,1+0,35,1,0,1,13,12,5,True,False,False,False,False,Soba,300000
Antalya,Alanya,2+1,49,2,1,2,18,10,4,True,False,True,True,True,Elektrik,600469
Bursa,Gemlik,1+1,35,1,1,1,29,20,3,True,False,False,True,False,Merkezi,300000
Adana,Yüreğir,1+1,52,1,1,1,21,7,0,True,True,False,True,True,Elektrik,300000
Bursa,Mudanya,2+1,77,2,1,2,4,20,13,True,True,True,True,True,Merkezi,1250124
Kayseri,Melikgazi,2+2,85,2,2,2,10,7,7,False,True,True,True,False,Soba,636399
Antalya,Kepez,1+1,47,1,1,1,45,12,0,True,True,True,False,False,Merkezi,300000
Gaziantep,Şehitkamil,5+2,82,5,2,3,25,15,2,False,True,False,False,True,Soba,330103
Ankara,Gölbaşı,2+2,88,2,2,2,9,8,0,True,True,True,True,True,Soba,1375427
Ankara,Yenimahalle,3+2,74,3,2,2,21,4,4,True,False,False,False,False,Kombi,681877
Antalya,Kaş,4+2,133,4,2,3,12,5,3,True,False,True,True,False,Doğalgaz,1922027
Gaziantep,Şehitkamil,2+1,70,2,1,2,23,8,2,False,True,True,True,False,Kombi,300000
Antalya,Kepez,5+1,115,5,1,3,20,7,4,False,True,False,True,True,Kombi,1373123
İstanbul,Güngören,3+1,78,3,1,2,0,15,5,False,True,False,False,True,Doğalgaz,1535459
Gaziantep,Oğuzeli,4+1,80,4,1,3,10,4,4,False,True,True,False,True,Doğalgaz,445671
Konya,Beyşehir,2+2,77,2,2,2,4,25,23,False,True,True,True,False,Elektrik,649131
Ankara,Keçiören,1+1,42,1,1,1,30,3,2,True,False,False,False,False,Klima,318300
Gaziantep,Oğuzeli,5+2,131,5,2,3,24,3,3,True,False,True,False,True,Elektrik,553295
Ankara,Keçiören,2+2,100,2,2,2,8,30,6,True,True,False,False,True,Kombi,1178984
Ankara,Mamak,5+2,149,5,2,3,46,6,1,True,False,True,False,False,Soba,1187890
Mersin,Tarsus,5+2,114,5,2,3,15,15,6,False,False,False,False,True,Doğalgaz,551407
İzmir,Çiğli,1+1,46,1,1,1,15,12,11,True,False,False,False,True,Soba,451485
Gaziantep,Nurdağı,4+1,62,4,1,3,32,30,0,True,False,True,True,True,Merkezi,300000
İstanbul,Gaziosmanpaşa,4+1,69,4,1,3,17,12,2,True,False,True,True,False,Merkezi,1110865
Konya,Ereğli,1+1,59,1,1,1,12,8,7,False,False,True,True,False,Soba,300000
Kayseri,Kocasinan,1+0,36,1,0,1,50,4,3,False,False,True,False,False,Elektrik,300000
İzmir,Çiğli,3+1,57,3,1,2,32,7,7,True,False,True,False,True,Doğalgaz,557267
İzmir,Menderes,2+2,71,2,2,2,40,20,15,True,True,False,False,True,Soba,549689
Gaziantep,Şehitkamil,2+2,72,2,2,2,2,7,3,False,False,False,False,False,Elektrik,300045
Ankara,Etimesgut,3+2,104,3,2,2,19,10,0,True,True,True,True,True,Doğalgaz,1232376
İzmir,Çiğli,3+1,50,3,1,2,33,4,4,True,True,True,False,True,Kombi,513239
Antalya,Döşemealtı,2+2,59,2,2,2,16,8,4,True,True,False,True,True,Merkezi,649960
Adana,Kozan,5+2,142,5,2,3,19,30,10,False,True,False,False,False,Merkezi,503860
Antalya,Kalkan,4+1,44,4,1,3,25,8,2,True,False,True,True,True,Elektrik,557478
Gaziantep,Nizip,4+2,96,4,2,3,9,3,1,True,False,False,False,False,Merkezi,412954
İzmir,Güzelbahçe,4+2,96,4,2,3,17,20,16,False,False,True,False,False,Merkezi,795705
Mersin,Erdemli,2+2,67,2,2,2,47,6,4,False,True,False,False,True,Merkezi,381809
İzmir,Bayraklı,5+1,66,5,1,3,22,15,6,True,True,False,True,True,Elektrik,708658
Gaziantep,Şahinbey,3+2,102,3,2,2,29,25,6,False,True,False,True,False,Doğalgaz,323276
Bursa,Osmangazi,2+2,62,2,2,2,1,7,0,True,False,True,True,True,Elektrik,868155
İstanbul,Pendik,1+0,35,1,0,1,23,7,7,True,False,True,True,True,Merkezi,525951
Adana,Yüreğir,4+2,121,4,2,3,50,20,6,True,True,False,False,False,Elektrik,463441
Konya,Selçuklu,4+1,53,4,1,3,8,8,8,False,False,True,True,False,Merkezi,425775
İzmir,Konak,4+1,74,4,1,3,8,6,4,False,True,True,True,False,Doğalgaz,1062197
Kayseri,Talas,2+2,83,2,2,2,24,15,15,True,True,False,True,True,Elektrik,549901
Mersin,Toroslar,4+1,115,4,1,3,19,6,1,False,True,True,True,True,Klima,630826
Gaziantep,Nizip,3+2,106,3,2,2,3,25,5,True,False,False,False,False,Klima,567061
Mersin,Toroslar,3+1,69,3,1,2,15,7,7,False,True,True,False,True,Doğalgaz,562374
Adana,Ceyhan,3+2,108,3,2,2,28,5,3,True,False,False,True,False,Klima,354292
Gaziantep,Oğuzeli,4+1,112,4,1,3,5,6,4,True,False,True,True,False,Soba,515276
Gaziantep,Nurdağı,4+2,79,4,2,3,29,15,12,True,True,True,False,False,Soba,300000
Kayseri,Develi,5+2,159,5,2,3,34,6,1,True,True,True,False,True,Kombi,792115
İstanbul,Beşiktaş,5+1,94,5,1,3,44,4,3,False,True,True,False,True,Doğalgaz,1898965
Kayseri,Talas,2+2,74,2,2,2,15,8,7,True,False,False,False,False,Kombi,300000
Antalya,Döşemealtı,1+1,43,1,1,1,14,7,3,True,True,False,True,True,Soba,732176
Gaziantep,Şehitkamil,5+1,96,5,1,3,39,20,10,True,True,True,False,True,Doğalgaz,543413
Adana,Ceyhan,5+1,109,5,1,3,5,6,2,True,False,False,False,False,Klima,546219
İstanbul,Maltepe,1+1,47,1,1,1,14,4,2,False,True,True,False,True,Soba,690296
Konya,Selçuklu,2+2,68,2,2,2,45,3,3,True,True,True,True,False,Merkezi,528436
Adana,Yüreğir,1+0,35,1,0,1,35,12,11,True,False,False,True,True,Soba,300000
Konya,Karatay,3+1,62,3,1,2,25,4,2,False,False,False,False,False,Klima,300000
Antalya,Kepez,3+1,86,3,1,2,47,15,4,False,False,False,True,False,Elektrik,852189
Gaziantep,İslahiye,2+1,80,2,1,2,22,3,1,False,True,False,False,False,Soba,300000
Gaziantep,Nizip,3+2,70,3,2,2,2,6,5,False,True,False,True,False,Merkezi,371351
Kayseri,İncesu,4+2,83,4,2,3,25,8,1,True,False,False,False,True,Soba,391464
İzmir,Konak,3+1,62,3,1,2,22,8,0,False,False,True,False,False,Klima,723084
Antalya,Aksu,5+2,158,5,2,3,0,10,4,True,False,True,False,True,Doğalgaz,2494839
Gaziantep,İslahiye,4+2,143,4,2,3,22,5,0,True,True,False,False,True,Merkezi,727234
Gaziantep,Şehitkamil,4+1,75,4,1,3,13,15,12,True,False,False,True,False,Merkezi,300000
Antalya,Döşemealtı,4+1,79,4,1,3,4,3,1,False,True,True,True,False,Kombi,1065977
Antalya,Kaş,3+1,73,3,1,2,15,5,1,False,True,False,True,False,Kombi,813464
Ankara,Mamak,4+2,104,4,2,3,18,30,13,True,False,True,False,False,Klima,1001470
Adana,Ceyhan,5+2,87,5,2,3,1,3,3,False,False,False,False,False,Klima,519693
Gaziantep,Şahinbey,2+2,72,2,2,2,47,5,2,False,True,True,True,True,Elektrik,363648
Antalya,Aksu,5+2,137,5,2,3,5,30,17,False,True,True,True,False,Merkezi,1611725
Bursa,Kestel,5+2,108,5,2,3,4,10,0,False,True,False,True,False,Klima,941229
Kayseri,Melikgazi,3+1,63,3,1,2,29,6,1,True,True,True,False,True,Elektrik,373489
Konya,Ereğli,2+2,67,2,2,2,9,20,16,False,True,True,True,False,Elektrik,384287
İstanbul,Güngören,5+1,81,5,1,3,11,7,2,True,True,True,False,True,Doğalgaz,1762089
Adana,Çukurova,2+1,53,2,1,2,15,4,1,False,True,False,False,False,Doğalgaz,300000
İzmir,Foça,4+1,115,4,1,3,6,7,5,True,False,True,False,False,Klima,1168197
İstanbul,Arnavutköy,5+1,116,5,1,3,5,25,0,False,True,False,False,True,Soba,2379277
İzmir,Torbalı,5+2,138,5,2,3,11,6,2,True,False,True,False,True,Doğalgaz,1588289
Mersin,Tarsus,2+1,66,2,1,2,18,5,2,False,False,False,False,True,Merkezi,300000
Bursa,Gemlik,4+1,70,4,1,3,21,30,12,True,True,False,True,False,Doğalgaz,454879
İzmir,Narlıdere,3+2,131,3,2,2,9,30,30,True,True,True,True,True,Soba,1808184
Adana,Aladağ,1+0,35,1,0,1,3,20,15,True,False,True,False,False,Soba,300000
Ankara,Keçiören,1+1,52,1,1,1,24,10,4,False,False,False,True,False,Elektrik,406543
Antalya,Kalkan,2+2,96,2,2,2,15,8,4,True,True,True,True,False,Kombi,1339628
Adana,Seyhan,1+1,35,1,1,1,15,8,3,False,True,True,False,False,Klima,300000
Bursa,Osmangazi,5+2,146,5,2,3,16,3,0,False,True,True,True,True,Elektrik,1364743
Mersin,Yenişehir,1+1,58,1,1,1,7,6,6,False,True,True,True,True,Soba,548889
Mersin,Tarsus,3+1,57,3,1,2,37,12,7,False,False,False,True,False,Klima,300000
Adana,Çukurova,2+2,63,2,2,2,5,15,5,True,False,True,False,True,Kombi,421462
Mersin,Akdeniz,5+1,98,5,1,3,15,6,5,False,False,True,True,False,Soba,682542
Gaziantep,Nizip,5+2,78,5,2,3,48,8,3,True,False,False,True,False,Merkezi,300000
Antalya,Muratpaşa,5+1,83,5,1,3,9,12,9,False,True,True,False,False,Elektrik,1141455
İzmir,Güzelbahçe,4+2,105,4,2,3,8,3,0,False,True,False,True,True,Kombi,1152241
Adana,Aladağ,1+0,35,1,0,1,49,7,4,False,True,True,True,False,Soba,300000
Kayseri,İncesu,3+2,112,3,2,2,10,30,25,False,False,True,False,False,Merkezi,596989
Mersin,Tarsus,2+2,63,2,2,2,6,30,6,False,True,True,True,False,Soba,484377
Konya,Karatay,4+1,80,4,1,3,27,7,4,True,False,False,False,False,Kombi,300000
Ankara,Sincan,5+2,87,5,2,3,14,8,0,False,False,False,False,False,Elektrik,674823
Ankara,Etimesgut,1+0,35,1,0,1,20,30,26,False,False,True,True,False,Merkezi,391033
İzmir,Gaziemir,2+1,66,2,1,2,26,15,15,False,False,False,False,True,Elektrik,583607
Antalya,Kalkan,4+2,77,4,2,3,17,12,9,False,False,False,False,True,Doğalgaz,817367
Bursa,Gemlik,5+1,81,5,1,3,31,4,1,True,True,True,True,True,Elektrik,567839
Konya,Karatay,1+0,35,1,0,1,17,20,11,False,True,False,False,False,Elektrik,300000
İzmir,Karşıyaka,4+1,76,4,1,3,12,20,15,True,True,False,False,False,Merkezi,1089075
Konya,Ereğli,3+1,78,3,1,2,3,12,6,False,True,False,False,True,Doğalgaz,472327
İzmir,Bornova,2+1,72,2,1,2,48,25,11,False,True,True,False,True,Merkezi,834849
Antalya,Kalkan,3+2,74,3,2,2,28,20,17,False,False,True,True,True,Merkezi,1061527
Gaziantep,İslahiye,1+1,49,1,1,1,26,6,0,True,True,False,False,True,Soba,300000
Kayseri,Talas,5+2,95,5,2,3,16,5,1,True,False,False,False,False,Merkezi,509642
Konya,Karatay,1+1,51,1,1,1,8,6,5,True,True,False,True,True,Merkezi,431660
İzmir,Güzelbahçe,3+1,63,3,1,2,24,8,5,True,True,False,False,True,Merkezi,592629
Konya,Selçuklu,1+0,35,1,0,1,22,5,2,True,True,True,False,True,Elektrik,300000
Adana,Çukurova,5+2,82,5,2,3,22,15,5,False,False,False,True,True,Kombi,461601
Adana,Sarıçam,5+1,65,5,1,3,28,8,1,True,True,False,False,False,Doğalgaz,300000
İstanbul,Sancaktepe,3+2,82,3,2,2,15,8,8,True,False,False,True,False,Elektrik,1411562
Mersin,Yenişehir,4+1,76,4,1,3,33,4,4,True,True,False,True,True,Klima,539218
Ankara,Yenimahalle,5+1,85,5,1,3,12,20,11,False,True,False,True,False,Soba,1035344
İzmir,Narlıdere,2+1,83,2,1,2,16,3,2,False,True,True,False,False,Elektrik,627447
Konya,Akşehir,5+1,100,5,1,3,7,6,2,True,False,False,False,False,Doğalgaz,703960
Antalya,Alanya,2+1,59,2,1,2,30,6,3,True,True,True,True,True,Soba,715382
İstanbul,Fatih,5+1,109,5,1,3,10,15,1,False,False,True,True,False,Kombi,1763566
Konya,Akşehir,5+2,75,5,2,3,25,7,0,False,False,True,False,False,Elektrik,303398
Mersin,Akdeniz,4+1,49,4,1,3,18,25,13,True,False,True,True,False,Merkezi,300000
Ankara,Yenimahalle,1+1,58,1,1,1,9,25,4,True,True,True,True,True,Soba,865599
Konya,Karatay,3+2,78,3,2,2,27,25,22,True,True,False,True,True,Klima,465553
İzmir,Bornova,3+2,75,3,2,2,24,25,3,False,True,True,True,True,Soba,832954
Bursa,Kestel,1+1,49,1,1,1,25,15,1,True,True,False,True,True,Merkezi,380343
Konya,Selçuklu,3+1,53,3,1,2,23,4,1,False,False,True,True,True,Soba,311779
İzmir,Karşıyaka,2+2,86,2,2,2,28,10,4,False,False,True,False,False,Kombi,682323
Ankara,Gölbaşı,4+2,96,4,2,3,27,12,8,True,True,False,False,False,Kombi,727242
Adana,Sarıçam,5+1,117,5,1,3,9,25,16,False,True,False,False,True,Doğalgaz,703348
Gaziantep,Nurdağı,3+1,80,3,1,2,17,3,0,True,True,False,False,True,Elektrik,401187
Adana,Kozan,3+1,83,3,1,2,4,15,5,True,True,False,False,True,Klima,598055
Antalya,Döşemealtı,2+1,48,2,1,2,18,4,2,True,False,False,False,True,Doğalgaz,469383
Kayseri,İncesu,5+1,101,5,1,3,29,15,15,False,False,False,True,False,Doğalgaz,536453
Kayseri,Develi,5+2,103,5,2,3,13,30,6,True,False,False,True,True,Doğalgaz,754025
Konya,Beyşehir,3+2,85,3,2,2,17,3,3,True,True,False,False,False,Doğalgaz,387194
Gaziantep,Şehitkamil,1+0,35,1,0,1,15,6,0,True,False,False,True,True,Soba,300000
Bursa,Osmangazi,5+1,71,5,1,3,3,20,12,True,False,True,False,True,Kombi,699757
Adana,Seyhan,4+2,128,4,2,3,29,6,4,True,False,True,True,True,Klima,712822
Mersin,Mezitli,2+1,45,2,1,2,22,25,4,True,True,True,False,False,Soba,300000
Gaziantep,Oğuzeli,2+1,67,2,1,2,47,7,5,True,False,True,True,False,Doğalgaz,300000
İzmir,Çiğli,2+1,59,2,1,2,7,25,24,False,True,False,False,True,Kombi,972985
Gaziantep,Nizip,1+0,35,1,0,1,25,8,3,False,False,False,True,False,Klima,300000
İstanbul,Arnavutköy,5+1,79,5,1,3,7,7,1,True,False,True,False,True,Soba,1251240
Konya,Akşehir,5+1,101,5,1,3,28,6,4,False,False,True,True,False,Elektrik,376117
Ankara,Etimesgut,4+1,110,4,1,3,9,12,12,False,True,True,True,True,Merkezi,2176344
Gaziantep,Oğuzeli,2+1,66,2,1,2,8,25,0,False,False,True,True,True,Soba,336951
Antalya,Döşemealtı,5+2,99,5,2,3,37,30,3,True,True,False,False,False,Elektrik,914455
İstanbul,Şişli,1+1,41,1,1,1,13,3,0,False,False,True,False,False,Kombi,768049
Konya,Selçuklu,4+2,112,4,2,3,17,5,5,True,True,False,True,True,Klima,739008
Gaziantep,Şehitkamil,5+1,81,5,1,3,8,20,2,False,True,False,True,True,Elektrik,512777
İzmir,Çiğli,1+0,35,1,0,1,2,5,5,True,True,False,True,True,Soba,636156
Ankara,Gölbaşı,1+1,38,1,1,1,21,3,0,False,False,True,True,True,Soba,381821
Mersin,Erdemli,1+0,35,1,0,1,6,10,4,False,False,True,True,True,Doğalgaz,324723
İstanbul,Fatih,2+2,64,2,2,2,24,15,6,True,True,False,True,False,Klima,617285
Adana,Yüreğir,4+2,116,4,2,3,0,25,3,True,False,True,True,False,Doğalgaz,692056
Gaziantep,Oğuzeli,3+2,114,3,2,2,29,8,6,True,True,False,True,True,Doğalgaz,501777
Konya,Ereğli,4+1,57,4,1,3,11,12,3,True,False,True,False,True,Merkezi,330576
Ankara,Sincan,4+2,110,4,2,3,13,25,23,False,True,True,True,True,Klima,1527562
Antalya,Manavgat,5+1,95,5,1,3,6,3,1,False,False,True,False,True,Soba,1474691
Gaziantep,İslahiye,4+1,79,4,1,3,27,20,7,True,False,False,False,False,Merkezi,300000
Bursa,Mudanya,4+1,78,4,1,3,27,15,13,True,True,False,False,False,Elektrik,555848
İstanbul,Fatih,5+1,127,5,1,3,12,5,4,True,True,False,False,True,Doğalgaz,1422374
Bursa,Osmangazi,3+1,86,3,1,2,49,8,2,False,False,True,True,True,Doğalgaz,675202
Gaziantep,Nizip,2+1,69,2,1,2,12,15,5,False,False,True,True,True,Elektrik,385099
Ankara,Altındağ,1+1,35,1,1,1,19,6,1,True,False,True,True,False,Merkezi,390491
Kayseri,İncesu,5+2,93,5,2,3,50,12,0,False,False,True,True,True,Soba,363274
Kayseri,İncesu,5+2,84,5,2,3,28,15,8,False,False,True,False,True,Doğalgaz,413522
Adana,Aladağ,1+1,48,1,1,1,26,10,3,True,True,True,True,False,Klima,300000
Adana,Sarıçam,2+1,66,2,1,2,44,10,7,False,False,False,True,False,Klima,300000
Ankara,Elmadağ,2+1,58,2,1,2,24,25,14,True,True,False,False,True,Soba,485032
Mersin,Erdemli,5+1,91,5,1,3,22,30,24,True,True,True,False,False,Merkezi,397209
Adana,Kozan,3+2,98,3,2,2,0,10,8,False,True,True,False,False,Doğalgaz,770882
Adana,Çukurova,1+1,39,1,1,1,14,20,12,True,False,True,False,True,Kombi,300000
Ankara,Sincan,1+0,35,1,0,1,12,7,1,False,False,True,True,False,Doğalgaz,406311
İzmir,Narlıdere,4+2,67,4,2,3,6,20,20,True,False,True,True,True,Soba,747776
Konya,Selçuklu,4+1,85,4,1,3,2,4,4,False,False,True,False,True,Elektrik,696045
Antalya,Kepez,5+1,82,5,1,3,39,15,1,False,False,False,True,True,Doğalgaz,969953
Mersin,Akdeniz,2+1,67,2,1,2,8,15,8,False,True,True,False,False,Soba,369605
Ankara,Keçiören,2+2,79,2,2,2,24,20,19,True,False,False,False,True,Kombi,981393
Ankara,Altındağ,1+0,35,1,0,1,27,8,5,True,False,True,False,True,Soba,332628
İzmir,Narlıdere,3+2,85,3,2,2,24,5,3,False,True,False,False,False,Soba,636301
Gaziantep,İslahiye,2+1,73,2,1,2,20,8,7,True,False,False,False,False,Doğalgaz,300000
Bursa,İnegöl,2+1,72,2,1,2,1,10,2,True,False,True,False,False,Soba,907308
Bursa,Kestel,1+1,47,1,1,1,38,3,0,True,False,True,True,True,Doğalgaz,388765
Antalya,Muratpaşa,4+2,90,4,2,3,9,3,3,False,True,True,False,False,Klima,1402538
İstanbul,Pendik,5+1,91,5,1,3,10,4,1,True,True,True,True,False,Doğalgaz,1857768
Mersin,Erdemli,3+1,88,3,1,2,4,7,3,False,True,False,True,True,Kombi,742099
Gaziantep,Nizip,3+2,118,3,2,2,23,3,3,True,False,True,True,False,Klima,629217
Mersin,Mezitli,1+1,54,1,1,1,29,7,4,True,True,False,True,True,Klima,300000
İstanbul,Bahçelievler,5+2,100,5,2,3,26,7,0,False,False,False,True,False,Merkezi,842711
Kayseri,Talas,3+2,108,3,2,2,1,10,5,False,True,True,True,True,Kombi,813667
İzmir,Karşıyaka,1+0,35,1,0,1,5,12,10,True,True,False,False,True,Merkezi,497508
Ankara,Yenimahalle,2+1,68,2,1,2,38,7,6,False,False,True,False,False,Klima,514583
Bursa,İnegöl,1+0,35,1,0,1,42,5,4,True,True,False,False,False,Merkezi,300000
Bursa,İnegöl,3+1,91,3,1,2,47,25,13,False,False,False,False,True,Merkezi,639015
İstanbul,Fatih,3+2,93,3,2,2,15,12,12,True,True,True,False,True,Soba,1411427
Mersin,Mezitli,5+1,75,5,1,3,16,4,3,True,True,True,False,False,Soba,304366
Gaziantep,Oğuzeli,4+2,80,4,2,3,23,10,10,False,False,False,True,False,Kombi,315612
İzmir,Karşıyaka,5+2,102,5,2,3,18,12,6,False,True,False,True,True,Merkezi,1347547
Antalya,Alanya,3+2,99,3,2,2,1,30,1,False,False,True,False,False,Merkezi,1190785
Mersin,Yenişehir,5+1,73,5,1,3,49,4,0,False,False,True,False,False,Klima,300000
Konya,Ereğli,2+2,64,2,2,2,20,4,1,False,True,True,False,True,Elektrik,330899
İstanbul,Şişli,2+1,74,2,1,2,19,6,6,False,True,False,True,False,Doğalgaz,1274675
Konya,Meram,3+1,96,3,1,2,13,10,4,True,True,False,False,False,Elektrik,553565
Kayseri,Develi,5+1,83,5,1,3,14,4,1,True,True,False,False,False,Elektrik,353935
Gaziantep,İslahiye,2+1,58,2,1,2,22,6,0,True,False,True,False,False,Doğalgaz,300000
Bursa,İnegöl,1+1,42,1,1,1,9,30,17,True,True,True,False,False,Doğalgaz,419417
Gaziantep,Şahinbey,5+1,117,5,1,3,15,25,0,False,False,False,False,True,Klima,438565
İstanbul,Beşiktaş,2+1,51,2,1,2,4,30,26,True,False,True,False,False,Merkezi,1261662
Gaziantep,Oğuzeli,2+1,60,2,1,2,4,7,4,True,False,False,False,True,Doğalgaz,306004
Konya,Beyşehir,1+1,43,1,1,1,18,7,1,False,True,False,False,False,Klima,300000
Kayseri,İncesu,4+1,57,4,1,3,9,12,2,False,True,True,False,False,Doğalgaz,379783
Antalya,Side,1+0,35,1,0,1,23,5,3,True,False,False,True,True,Doğalgaz,300000
Konya,Karatay,4+1,82,4,1,3,30,12,10,True,False,False,False,True,Elektrik,309420
Antalya,Manavgat,1+1,62,1,1,1,8,20,20,True,True,True,True,True,Kombi,1055135
Kayseri,Develi,5+2,89,5,2,3,13,25,11,True,False,True,False,False,Elektrik,507773
Bursa,Nilüfer,2+1,51,2,1,2,11,20,6,False,False,True,True,True,Merkezi,604488
Antalya,Alanya,2+2,87,2,2,2,29,3,1,False,True,False,True,False,Kombi,625052
İstanbul,Eyüpsultan,2+2,55,2,2,2,3,25,6,False,False,False,True,False,Kombi,1095008
Kayseri,İncesu,2+2,88,2,2,2,26,25,20,True,False,False,True,True,Doğalgaz,418318
Ankara,Mamak,3+1,70,3,1,2,15,3,1,True,True,False,False,False,Doğalgaz,702117
İstanbul,Esenler,1+1,56,1,1,1,10,20,20,True,True,False,False,True,Soba,893134
Gaziantep,Şehitkamil,2+2,84,2,2,2,23,20,10,True,False,False,True,False,Soba,300000
Konya,Ereğli,5+2,110,5,2,3,23,25,0,True,False,False,True,True,Klima,528169
Adana,Kozan,5+2,114,5,2,3,14,3,1,True,False,True,True,False,Klima,772465
Ankara,Mamak,5+2,126,5,2,3,23,25,4,True,False,True,False,False,Soba,781028
Ankara,Elmadağ,1+1,35,1,1,1,1,30,9,True,True,False,True,True,Elektrik,529969
İstanbul,Çekmeköy,5+1,129,5,1,3,19,5,3,False,False,False,True,True,Merkezi,1630737
Ankara,Çankaya,4+1,79,4,1,3,11,25,7,True,False,True,False,False,Merkezi,964432
Kayseri,Kocasinan,3+1,63,3,1,2,29,4,3,True,True,False,False,True,Soba,301670
Antalya,Kaş,1+1,60,1,1,1,12,8,6,False,False,True,False,False,Soba,659375
Kayseri,Melikgazi,5+1,79,5,1,3,16,4,0,True,True,False,False,True,Elektrik,614163
Kayseri,Talas,5+1,96,5,1,3,17,4,2,True,True,True,True,False,Doğalgaz,545021
Mersin,Tarsus,3+1,91,3,1,2,19,5,3,False,True,False,False,True,Doğalgaz,479753
Konya,Selçuklu,4+1,110,4,1,3,28,3,0,True,False,False,False,False,Elektrik,300000
Gaziantep,İslahiye,1+0,35,1,0,1,29,5,2,False,False,False,False,True,Kombi,300000
